source,target,importance
SLC35F3,APBB2,0.47883568637689206
HIPK2,APBB2,0.47977192450501255
FLNB,APBB2,0.4804974903017394
ABTB2,APBB2,0.48378436468570496
MRTFA,APBB2,0.4878718053856506
IFITM1,APBB2,0.4918220328275913
PVT1,APBB2,0.49857940091125924
IFI16,APBB2,0.49989226733597975
SLC12A8,APBB2,0.5078362412339023
NEAT1,APBB2,0.5124057553813145
IFITM3,APBB2,0.5152457213025115
MAGI1,APBB2,0.526046854131645
IFI6,APBB2,0.5296496824398877
ISG15,APBB2,0.5333721997073443
APBB2,APBB2,0.9999999999999634
APBB3,APBB3,1.0
APC2,APC2,0.9999999999999182
APCDD1,APCDD1,1.0
APCDD1L,APCDD1L,0.9999999999999758
APCDD1L-DT,APCDD1L-DT,0.9999999999998982
APLF,APLF,1.0
THBS1-IT1,APLP2,0.400091142773223
APP,APLP2,0.4013691917574612
EIF2AK2,APLP2,0.40439521316822963
MGP,APLP2,0.4066666930197044
IFIT1,APLP2,0.4098696688585573
THBS1,APLP2,0.411329404798148
EPSTI1,APLP2,0.4115638609315191
VIM,APLP2,0.4121874711832629
HSPA5,APLP2,0.41407155116764305
IFITM1,APLP2,0.42536253548955166
ISG15,APLP2,0.42788969236250196
LY6E,APLP2,0.4398392075472862
AEBP1,APLP2,0.44042266341892333
IFI16,APLP2,0.4409974575047547
STAT1,APLP2,0.44747825173987626
IFIT3,APLP2,0.4477764589052996
DCN,APLP2,0.45561566356859795
MX1,APLP2,0.4578019546045004
IFI6,APLP2,0.4880356797972221
HSP90B1,APLP2,0.4895235546666213
APLP2,APLP2,1.0
APOBEC2,APOBEC2,0.9999999999998217
APOBEC3F,APOBEC3F,1.0
APOBEC3G,APOBEC3G,1.0
APOC1,APOC1,1.0
DCN,APOD,0.4175494026798894
LUM,APOD,0.4199550368239774
APOD,APOD,1.0
APOE,APOE,0.9999999999999052
APOL1,APOL1,1.0
APOL2,APOL2,1.0
APOL3,APOL3,0.9999999999998298
SP110,APOL6,0.4035280072630466
GBP1,APOL6,0.40377972966418096
RIGI,APOL6,0.4109682150091134
LAP3,APOL6,0.4112423465916672
EIF2AK2,APOL6,0.4112796253038978
PARP14,APOL6,0.4127351604244857
IFITM1,APOL6,0.4128329408719887
IFI6,APOL6,0.41667790255591447
PLSCR1,APOL6,0.43091678539311673
MX2,APOL6,0.43383288049750635
IFI16,APOL6,0.4461030635471654
EPSTI1,APOL6,0.4511569912057329
IFIT1,APOL6,0.4548899803364927
STAT1,APOL6,0.4549382303845379
ISG15,APOL6,0.4586835342058221
IFIT3,APOL6,0.47785522841585537
MX1,APOL6,0.4929877953710132
APOL6,APOL6,1.0
NUSAP1,APOLD1,0.4042738721088709
ANLN,APOLD1,0.40660654501287197
PRC1,APOLD1,0.40966970491823873
CIT,APOLD1,0.41010461099550155
TOP2A,APOLD1,0.4158981585277669
KNL1,APOLD1,0.4182061020818326
ASPM,APOLD1,0.4247653796234638
MKI67,APOLD1,0.42564714789450026
CENPF,APOLD1,0.43016980156204426
APOLD1,APOLD1,1.0
APOM,APOM,1.0
S100A10,APP,0.4437357019810567
FSTL1,APP,0.44992786797493567
HLA-B,APP,0.45020332434945953
STAT1,APP,0.45354182009377036
FSIP1,APP,0.45582463712447646
AEBP1,APP,0.4567216324521988
MME,APP,0.4578847782006751
GREM1,APP,0.46716629003936083
COL6A3,APP,0.4678221616163917
THBS1-IT1,APP,0.46783037963372354
KRT18,APP,0.46980322890726434
C1R,APP,0.4719483305278265
MGP,APP,0.4746487551473153
TNFRSF11B,APP,0.4747096676628032
CTSK,APP,0.4770167933217406
TNC,APP,0.4801997087527888
IFI6,APP,0.5283168132032859
LUM,APP,0.5360551913635279
THBS1,APP,0.5633811341676136
DCN,APP,0.5781418673117826
APP,APP,0.9999999999999942
APPBP2,APPBP2,0.9999999999997436
APPBP2-DT,APPBP2-DT,1.0
APPL2,APPL2,1.0
APRG1,APRG1,0.9999999999994641
APTR,APTR,1.0
APTX,APTX,1.0
AQP1,AQP1,0.9999999999996928
AQP11,AQP11,1.0
MIAT,AQP3,0.40382502934423065
FLNB,AQP3,0.4084383442402881
SMIM1,AQP3,0.4094015273157162
RRAD,AQP3,0.41094864521587465
SCARA5,AQP3,0.4137158948430874
CCL26,AQP3,0.4173110682732719
CENPT,AQP3,0.4194650550044227
AHNAK2,AQP3,0.42272190858668296
JUP,AQP3,0.432571000399335
GSN,AQP3,0.43850195779951223
KRT18,AQP3,0.4424719310777363
CLU,AQP3,0.44786191087690735
RBP1,AQP3,0.4566693922443736
CFB,AQP3,0.47480351770790097
CD52,AQP3,0.47664888686179735
AQP3,AQP3,1.0
AQP9,AQP9,0.999999999999999
AR,AR,1.0
ARAP1,ARAP1,1.0
ARAP3,ARAP3,1.0
AREG,AREG,1.0
AREL1,AREL1,0.9999999999998661
ARFGAP1,ARFGAP1,1.0
ARFGAP2,ARFGAP2,0.9999999999998129
ARFGEF1,ARFGEF1,0.9999999999998174
ARFGEF2,ARFGEF2,0.9999999999998556
ARFGEF3,ARFGEF3,1.0
ARG1,ARG1,1.0
HIPK2,ARHGAP10,0.48973698467750737
IFI16,ARHGAP10,0.4898315754627789
PRUNE2,ARHGAP10,0.49223988945407254
DCN,ARHGAP10,0.4926856995454542
AHNAK2,ARHGAP10,0.49452813493531944
GAS7,ARHGAP10,0.49529020536543694
MIAT,ARHGAP10,0.4965960928003902
ISG15,ARHGAP10,0.49828448705573625
CENPT,ARHGAP10,0.4999908936888863
LINC00842,ARHGAP10,0.5123431836573799
ABTB2,ARHGAP10,0.5137408800397899
SLC44A1,ARHGAP10,0.5142518208409473
NEBL,ARHGAP10,0.5235008948388331
IFI6,ARHGAP10,0.5243077052212508
MGP,ARHGAP10,0.5281201095962599
KRT18,ARHGAP10,0.5283542628999837
CLU,ARHGAP10,0.5288685878706944
TPST2,ARHGAP10,0.5411179885512747
FLNB,ARHGAP10,0.5564504252275625
SLC12A8,ARHGAP10,0.5775016469911707
ARHGAP10,ARHGAP10,0.9999999999997193
BIRC5,ARHGAP11A,0.543152208320139
PTTG1,ARHGAP11A,0.5437798764642012
HMMR,ARHGAP11A,0.5451741583550554
KIF20B,ARHGAP11A,0.5463868261961283
UBE2C,ARHGAP11A,0.5558611362725826
CCNB1,ARHGAP11A,0.5573454425482817
CEP55,ARHGAP11A,0.5582459355272831
CDCA8,ARHGAP11A,0.5613498501927088
GTSE1,ARHGAP11A,0.5618164580409537
CENPE,ARHGAP11A,0.5633619958544493
HMGB2,ARHGAP11A,0.5685194692177956
ANLN,ARHGAP11A,0.5726623658598726
DLGAP5,ARHGAP11A,0.5744363550014956
NUSAP1,ARHGAP11A,0.5838300860960837
ASPM,ARHGAP11A,0.58853624209166
TPX2,ARHGAP11A,0.5928483202273405
PRC1,ARHGAP11A,0.5950247281315406
TOP2A,ARHGAP11A,0.5989746817296508
CENPF,ARHGAP11A,0.6068944314881272
MKI67,ARHGAP11A,0.6100304643312557
ARHGAP11A,ARHGAP11A,0.9999999999999503
ARHGAP11A-DT,ARHGAP11A-DT,1.0
PRR11,ARHGAP11B,0.42815994801491775
CDK1,ARHGAP11B,0.4306231782180507
CDCA8,ARHGAP11B,0.43240741727118637
DIAPH3,ARHGAP11B,0.4371409555154124
SMC4,ARHGAP11B,0.4372813355444214
DLGAP5,ARHGAP11B,0.4396081724223702
UBE2C,ARHGAP11B,0.450065311364801
HMGB2,ARHGAP11B,0.4502378133474722
KIF20B,ARHGAP11B,0.4529058340610433
GTSE1,ARHGAP11B,0.4549609689276241
ANLN,ARHGAP11B,0.4587587150511018
TPX2,ARHGAP11B,0.4635469683544673
CENPE,ARHGAP11B,0.465262673680684
NUSAP1,ARHGAP11B,0.46731041076133184
KNL1,ARHGAP11B,0.47089547577516594
PRC1,ARHGAP11B,0.47315363464239796
MKI67,ARHGAP11B,0.49210624199071923
CENPF,ARHGAP11B,0.4937814144663114
TOP2A,ARHGAP11B,0.503718508868654
ASPM,ARHGAP11B,0.5098494336282824
ARHGAP11B,ARHGAP11B,0.9999999999999208
ARHGAP11B-DT,ARHGAP11B-DT,0.9999999999998309
MIAT,ARHGAP12,0.4566917677656042
LINC00842,ARHGAP12,0.45692772380007934
HIPK2,ARHGAP12,0.45767552494434033
MORC3,ARHGAP12,0.457881734649601
KRT18,ARHGAP12,0.4579707372040041
IFI16,ARHGAP12,0.45910657431713875
CENPT,ARHGAP12,0.4624829794291944
KCNMA1,ARHGAP12,0.46438497948598023
CLU,ARHGAP12,0.4657195017103425
GAS7,ARHGAP12,0.4662245019136917
NEAT1,ARHGAP12,0.4668165322822583
ABTB2,ARHGAP12,0.470668564578537
IFI6,ARHGAP12,0.47197365008801634
MGP,ARHGAP12,0.48124175608436015
SLC44A1,ARHGAP12,0.4813933601406059
FLNB,ARHGAP12,0.48849191455100405
ISG15,ARHGAP12,0.4902714394988261
NEBL,ARHGAP12,0.4911230204371913
TPST2,ARHGAP12,0.49715480764862185
SLC12A8,ARHGAP12,0.533846424435205
ARHGAP12,ARHGAP12,1.0
ARHGAP17,ARHGAP17,0.9999999999999947
ARHGAP18,ARHGAP18,0.9999999999999646
ARHGAP19,ARHGAP19,0.9999999999997716
ARHGAP20,ARHGAP20,0.9999999999998692
ARHGAP21,ARHGAP21,0.9999999999998356
ARHGAP22,ARHGAP22,0.9999999999998912
ARHGAP23,ARHGAP23,0.9999999999999055
ARHGAP24,ARHGAP24,1.0
ARHGAP26,ARHGAP26,0.9999999999998228
ARHGAP27,ARHGAP27,1.0
ARHGAP28,ARHGAP28,0.9999999999997012
ARHGAP28-AS1,ARHGAP28-AS1,0.9999999999998795
ARHGAP29,ARHGAP29,1.0
ARHGAP29-AS1,ARHGAP29-AS1,0.9999999999997967
ARHGAP31,ARHGAP31,1.0
ARHGAP31-AS1,ARHGAP31-AS1,0.9999999999995739
ARHGAP32,ARHGAP32,0.9999999999996042
ARHGAP33,ARHGAP33,0.9999999999998282
ARHGAP35,ARHGAP35,0.9999999999998891
ARHGAP39,ARHGAP39,1.0
ARHGAP4,ARHGAP4,0.999999999999879
ARHGAP42,ARHGAP42,0.9999999999997528
ARHGAP44,ARHGAP44,0.9999999999999114
ARHGAP44-AS1,ARHGAP44-AS1,1.0
ARHGAP45,ARHGAP45,0.9999999999998044
ARHGAP5,ARHGAP5,0.9999999999999098
ARHGAP6,ARHGAP6,0.9999999999997595
ARHGAP8,ARHGAP8,1.0
ARHGDIB,ARHGDIB,1.0
ARHGEF10,ARHGEF10,0.9999999999997486
ARHGEF10L,ARHGEF10L,1.0
ARHGEF11,ARHGEF11,1.0
ARHGEF16,ARHGEF16,1.0
ARHGEF17,ARHGEF17,1.0
ARHGEF18,ARHGEF18,0.9999999999997756
ARHGEF2,ARHGEF2,0.999999999999933
ARHGEF2-AS2,ARHGEF2-AS2,1.0
ARHGEF26,ARHGEF26,0.999999999999722
ARHGEF28,ARHGEF28,1.0
RBP1,ARHGEF3,0.4420598445161701
HIPK2,ARHGEF3,0.4421668407473322
MX1,ARHGEF3,0.4437937551489735
AHNAK2,ARHGEF3,0.4456244895311622
KRT18,ARHGEF3,0.4473553599187091
SLC44A1,ARHGEF3,0.45041949613070736
GAS7,ARHGEF3,0.45194809984040163
CENPT,ARHGEF3,0.4564480592100043
IFI16,ARHGEF3,0.45826159257872395
MIAT,ARHGEF3,0.4604121120936147
CLU,ARHGEF3,0.4613580693500035
IFI6,ARHGEF3,0.4616779359541002
FLNB,ARHGEF3,0.46631234299605806
NEAT1,ARHGEF3,0.46806684732010717
MGP,ARHGEF3,0.4698930681397028
TPST2,ARHGEF3,0.4728884568330859
ABTB2,ARHGEF3,0.47607839128249296
NEBL,ARHGEF3,0.4787385094057838
ISG15,ARHGEF3,0.4901802715154248
SLC12A8,ARHGEF3,0.5105343997491818
ARHGEF3,ARHGEF3,1.0
ARHGEF35-AS1,ARHGEF35-AS1,1.0
ARHGEF4,ARHGEF4,1.0
ARHGEF40,ARHGEF40,1.0
ARHGEF6,ARHGEF6,0.9999999999998836
ARHGEF7,ARHGEF7,0.9999999999998246
ARHGEF9,ARHGEF9,0.9999999999999042
TTC28,ARID1B,0.4024384940721173
MAGI1,ARID1B,0.4071362749282397
PVT1,ARID1B,0.413395091191488
HSPB1,ARID1B,0.41647454455113897
FTX,ARID1B,0.4225375781604676
ISG15,ARID1B,0.4243373540487107
NEAT1,ARID1B,0.44517693284320187
ARID1B,ARID1B,1.0
ARID2,ARID2,1.0
ARID3A,ARID3A,1.0
ARID3B,ARID3B,0.9999999999998375
ARID5A,ARID5A,0.9999999999998851
CENPT,ARID5B,0.40615276583865295
CLU,ARID5B,0.4106880541330637
TNC,ARID5B,0.4185359451485002
CEMIP,ARID5B,0.419550148850786
SLC12A8,ARID5B,0.42068230962135916
TPST2,ARID5B,0.43017604059812586
RBP1,ARID5B,0.43078698595334647
ENSG00000291105,ARID5B,0.4344789967330735
RND3,ARID5B,0.437155435039619
S100A10,ARID5B,0.43727819013391456
KRT18,ARID5B,0.4404629043508276
MGP,ARID5B,0.45380991455706277
FLNB,ARID5B,0.4628267003804752
IFI6,ARID5B,0.4786757974348948
GREM1,ARID5B,0.479875082430026
TNFRSF11B,ARID5B,0.4951402385290849
LUM,ARID5B,0.5092128713229346
CALD1,ARID5B,0.5391750970179151
THBS1,ARID5B,0.5416417099434349
DCN,ARID5B,0.544341185981341
ARID5B,ARID5B,1.0
ARIH1,ARIH1,1.0
ARIH2OS,ARIH2OS,1.0
ARL10,ARL10,1.0
IFIT3,ARL15,0.40116112096663925
FNIP1,ARL15,0.4050420026714598
IFITM3,ARL15,0.41073260011731855
EXOC6B,ARL15,0.4115471940106262
ATXN1,ARL15,0.4150643792015831
KANSL1,ARL15,0.41608657610468547
HSPB1,ARL15,0.42695732759096966
PVT1,ARL15,0.4281473647476354
MAGI1,ARL15,0.44014055431379334
FTX,ARL15,0.44652844394035945
ISG15,ARL15,0.4495934932024379
NEAT1,ARL15,0.489574129307759
ARL15,ARL15,1.0
ARL17A,ARL17A,0.9999999999998908
ARL17B,ARL17B,1.0
ARL4A,ARL4A,1.0
ARL4C,ARL4C,0.9999999999998777
CDCA8,ARL6IP1,0.6894763015954898
PRR11,ARL6IP1,0.6937620764848722
BIRC5,ARL6IP1,0.6960490108644964
CEP55,ARL6IP1,0.6986365116506572
GTSE1,ARL6IP1,0.7031376380113746
KIF20B,ARL6IP1,0.7032972009301642
CENPE,ARL6IP1,0.7067658863775389
HMMR,ARL6IP1,0.7069776827081661
HMGB2,ARL6IP1,0.7085703461443944
CCNB1,ARL6IP1,0.7146351590885117
MKI67,ARL6IP1,0.7259377641173975
UBE2C,ARL6IP1,0.7293646071729731
TPX2,ARL6IP1,0.7339351690532667
NUSAP1,ARL6IP1,0.7344156664149543
PTTG1,ARL6IP1,0.735651674553994
PRC1,ARL6IP1,0.7371086448499289
TOP2A,ARL6IP1,0.7384931153124978
DLGAP5,ARL6IP1,0.7469153313913975
ASPM,ARL6IP1,0.760072470388067
CENPF,ARL6IP1,0.7725548378816649
ARL6IP1,ARL6IP1,0.9999999999999957
ARL6IP6,ARL6IP6,1.0
ARMC2,ARMC2,0.999999999999745
MKX,ARMC9,0.4030415636862373
MT2A,ARMC9,0.42387239409806277
PDZRN3,ARMC9,0.4262476382909746
CEMIP,ARMC9,0.43150194076135395
SEMA5A,ARMC9,0.4398568297385574
ARMC9,ARMC9,0.9999999999998219
ARMCX2,ARMCX2,0.9999999999999001
ARMCX4,ARMCX4,1.0
ARMCX5-GPRASP2,ARMCX5-GPRASP2,0.9999999999999005
ARMH1,ARMH1,1.0
ARMH2,ARMH2,1.0
ARMH3,ARMH3,0.9999999999996515
ARNT,ARNT,1.0
ARNT2,ARNT2,0.999999999999934
ARNT2-DT,ARNT2-DT,0.9999999999999457
ARRB1,ARRB1,1.0
ARRDC1,ARRDC1,1.0
ARRDC3,ARRDC3,1.0
ARRDC3-AS1,ARRDC3-AS1,0.9999999999998608
ARRDC4,ARRDC4,1.0
ARSG,ARSG,0.9999999999997579
ARSJ,ARSJ,0.9999999999998782
ART4,ART4,0.9999999999994809
ART5,ART5,1.0
FLNB,ASAP1,0.4440783950226534
ABTB2,ASAP1,0.44991296505773554
PTK2,ASAP1,0.45093878741533433
DLG1,ASAP1,0.45132444667295246
RPL10,ASAP1,0.45323670191381366
IFIT3,ASAP1,0.4533562591624275
AKAP13,ASAP1,0.4556723066039683
HIPK2,ASAP1,0.45614730869769365
APBB2,ASAP1,0.4582213215090786
SLC12A8,ASAP1,0.46370072966767334
MRTFA,ASAP1,0.46381414500784707
DOCK5,ASAP1,0.46772059247060543
IFI16,ASAP1,0.4765636700426785
IFI6,ASAP1,0.47984089574498084
IFITM1,ASAP1,0.483391224257031
PVT1,ASAP1,0.5119922190776598
ISG15,ASAP1,0.5171877267558399
NEAT1,ASAP1,0.5186849031979646
IFITM3,ASAP1,0.5209990595854266
MAGI1,ASAP1,0.5219903277949941
ASAP1,ASAP1,0.9999999999999687
ASAP1-IT2,ASAP1-IT2,0.9999999999999202
ASAP3,ASAP3,1.0
ASB13,ASB13,0.9999999999998327
ASB14,ASB14,0.999999999999878
ASB16,ASB16,0.9999999999998647
ASB5,ASB5,1.0
ASB7,ASB7,0.9999999999996495
ASCC3,ASCC3,0.9999999999999818
ASGR1,ASGR1,1.0
ASH1L,ASH1L,0.9999999999998921
ASH2L,ASH2L,1.0
ASIC1,ASIC1,0.999999999999969
ASIC2,ASIC2,0.9999999999997816
ASIC3,ASIC3,1.0
ASIP,ASIP,0.9999999999998845
ASMTL,ASMTL,1.0
ASMTL-AS1,ASMTL-AS1,1.0
ASNS,ASNS,1.0
ASPH,ASPH,1.0
ASPHD1,ASPHD1,1.0
CDCA8,ASPM,0.7657597710610157
PRR11,ASPM,0.7685421883801542
BIRC5,ASPM,0.7708953891847473
CCNB1,ASPM,0.7784066084381798
CEP55,ASPM,0.7859441635576383
UBE2C,ASPM,0.7860538581286598
GTSE1,ASPM,0.7880803173636439
HMMR,ASPM,0.7881903913337703
ANLN,ASPM,0.7883352550802767
KIF20B,ASPM,0.7929893911849496
HMGB2,ASPM,0.797893677818371
CENPE,ASPM,0.799365620463001
PTTG1,ASPM,0.8047115724909789
DLGAP5,ASPM,0.8240163352074819
NUSAP1,ASPM,0.8262335665303936
TPX2,ASPM,0.8299052895948814
PRC1,ASPM,0.8307607989490529
TOP2A,ASPM,0.8376124129040307
MKI67,ASPM,0.8407229220781729
CENPF,ASPM,0.8706823872069993
ASPM,ASPM,1.0
ASPN,ASPN,1.0
ASS1,ASS1,1.0
ASTE1,ASTE1,1.0
ASTN2,ASTN2,0.999999999999792
ASTN2-AS1,ASTN2-AS1,1.0
ASXL1,ASXL1,1.0
CENPF,ATAD2,0.5259193646295113
PBK,ATAD2,0.5286654240661779
H2AZ1,ATAD2,0.5295873218454583
CENPK,ATAD2,0.5359923585886814
TPX2,ATAD2,0.5364856388941525
GMNN,ATAD2,0.5378540826876839
MKI67,ATAD2,0.5383813676942962
RRM1,ATAD2,0.5394150410737745
ESCO2,ATAD2,0.5465190131072041
PRC1,ATAD2,0.5467681687013658
RRM2,ATAD2,0.5510848397865744
TMPO,ATAD2,0.5599454331757768
HELLS,ATAD2,0.5620105751250836
NUSAP1,ATAD2,0.5633514999638478
STMN1,ATAD2,0.5641705582666364
DIAPH3,ATAD2,0.5647793931828592
HMGB2,ATAD2,0.5703512871568207
TOP2A,ATAD2,0.5766846997906993
PCLAF,ATAD2,0.6102796932216729
CLSPN,ATAD2,0.6204264854204414
ATAD2,ATAD2,1.0
ATAD2B,ATAD2B,1.0
ATAD3B,ATAD3B,1.0
ATAD3C,ATAD3C,0.9999999999997353
ATAD5,ATAD5,1.0
ATAT1,ATAT1,0.9999999999997298
ATE1,ATE1,0.9999999999999931
ATF3,ATF3,1.0
ATF5,ATF5,0.9999999999999114
ATF6-DT,ATF6-DT,0.9999999999999002
ATF7IP,ATF7IP,1.0
ATF7IP2,ATF7IP2,1.0
ATG10,ATG10,0.9999999999997742
ATG13,ATG13,0.9999999999999628
ATG14,ATG14,0.999999999999912
ATG16L1,ATG16L1,1.0
ATG16L2,ATG16L2,0.9999999999999424
ATG2B,ATG2B,0.9999999999999339
ATG4C,ATG4C,1.0
ATG4D,ATG4D,0.9999999999999212
MAGI1,ATG7,0.40344448536795974
ISG15,ATG7,0.4069246766872154
NEAT1,ATG7,0.4175676673246912
ATG7,ATG7,1.0
ATM,ATM,1.0
ATOSA,ATOSA,1.0
ATP10A,ATP10A,1.0
ATP10D,ATP10D,0.999999999999974
TPST2,ATP11A,0.40849325024421734
FLNB,ATP11A,0.410113831819693
SLC12A8,ATP11A,0.4283559789882247
ATP11A,ATP11A,0.9999999999998018
ATP11A-AS1,ATP11A-AS1,0.9999999999997471
ATP11C,ATP11C,0.9999999999999191
ATP13A1,ATP13A1,1.0
ATP13A3,ATP13A3,1.0
ATP13A3-DT,ATP13A3-DT,0.999999999999993
ATP13A4,ATP13A4,0.9999999999996877
ATP1B1,ATP1B1,1.0
ATP2A1,ATP2A1,1.0
ATP2A2,ATP2A2,0.9999999999998525
ATP2B1,ATP2B1,0.9999999999999792
ATP2B1-AS1,ATP2B1-AS1,0.9999999999998549
ATP2B4,ATP2B4,1.0
ATP2C1,ATP2C1,1.0
ATP2C2,ATP2C2,1.0
ATP2C2-AS1,ATP2C2-AS1,0.9999999999997923
ATP4B,ATP4B,0.9999999999999097
ATP5MGL,ATP5MGL,0.9999999999998874
ATP6V0D1-DT,ATP6V0D1-DT,0.9999999999998327
ATP6V0E2-AS1,ATP6V0E2-AS1,0.9999999999997662
ATP6V1B2,ATP6V1B2,0.9999999999999051
ATP7A,ATP7A,1.0
ATP8B1,ATP8B1,0.9999999999997491
ATP8B3,ATP8B3,0.9999999999997156
ATP8B5P,ATP8B5P,1.0
ATP9A,ATP9A,1.0
ATP9B,ATP9B,0.9999999999997721
ATR,ATR,1.0
ATRN,ATRN,0.9999999999996276
EXOC6B,ATXN1,0.4324168451789701
PTMA,ATXN1,0.43406284585528826
GLIS3,ATXN1,0.43604015326193596
IGF1R,ATXN1,0.43705567101731774
PRKG1,ATXN1,0.4382785527493365
LPP,ATXN1,0.4476708823493901
ISG15,ATXN1,0.45243998416877645
FNIP1,ATXN1,0.456155368994465
CACNA1C,ATXN1,0.4562330811737808
TTC28,ATXN1,0.4611689761960191
PRKCA,ATXN1,0.46448553956769234
FNDC3B,ATXN1,0.46485158839165486
VPS13B,ATXN1,0.46924326574485226
KANSL1,ATXN1,0.47630541371114327
LINC-PINT,ATXN1,0.47637494533137087
ZBTB20,ATXN1,0.4783712757477888
EXT1,ATXN1,0.484024432023608
HSPB1,ATXN1,0.49932944273915414
NEAT1,ATXN1,0.5008295336054223
FTX,ATXN1,0.5254528908877826
ATXN1,ATXN1,1.0
ATXN1-AS1,ATXN1-AS1,1.0
ATXN1L,ATXN1L,0.9999999999999071
IFITM1,ATXN2,0.4077778406839493
IFIT3,ATXN2,0.4081568191294477
NFAT5,ATXN2,0.41072718968438454
EPSTI1,ATXN2,0.41105549589549756
IFIT1,ATXN2,0.4140047713427836
IFI16,ATXN2,0.4144683436078696
AKAP13,ATXN2,0.41459770981366
DLG1,ATXN2,0.414681224739931
IFITM3,ATXN2,0.4214175165027973
EXOC6B,ATXN2,0.421449881567575
MX1,ATXN2,0.4257326445790989
FNIP1,ATXN2,0.4266791438589464
DOCK5,ATXN2,0.429864320700122
MRTFA,ATXN2,0.4306460983990382
KANSL1,ATXN2,0.4392718670779414
NXN,ATXN2,0.4500957358185664
MAGI1,ATXN2,0.4505260172119633
PVT1,ATXN2,0.4545966516880472
NEAT1,ATXN2,0.4706208501967719
ISG15,ATXN2,0.48558241880874936
ATXN2,ATXN2,0.9999999999998863
ATXN2-AS,ATXN2-AS,1.0
ATXN3,ATXN3,1.0
ATXN7,ATXN7,0.9999999999996875
NEAT1,ATXN7L1,0.4174783986520002
ATXN7L1,ATXN7L1,0.9999999999999206
ATXN7L2,ATXN7L2,1.0
ATXN7L3B,ATXN7L3B,1.0
AUH,AUH,1.0
HMGB2,AURKA,0.6675597521211128
BIRC5,AURKA,0.6700775867330457
CKAP2,AURKA,0.6715926031924414
CEP55,AURKA,0.6722228865882898
ANLN,AURKA,0.6756246175614227
HMMR,AURKA,0.6861247044536535
CENPE,AURKA,0.6864062283045934
MKI67,AURKA,0.6878477044334769
GTSE1,AURKA,0.6895322264229489
CDCA8,AURKA,0.6918700327965867
UBE2C,AURKA,0.6929922496128434
PTTG1,AURKA,0.693387320521917
TOP2A,AURKA,0.698086207245481
PRC1,AURKA,0.7026575523283136
TPX2,AURKA,0.7040151610036948
NUSAP1,AURKA,0.7041389560842133
CCNB1,AURKA,0.7160997179131577
CENPF,AURKA,0.7169938219701953
DLGAP5,AURKA,0.7192318292075524
ASPM,AURKA,0.7194554171940095
AURKA,AURKA,1.0
SMC4,AURKB,0.4814894471760417
PBK,AURKB,0.48199348758540056
CEP55,AURKB,0.4824965248174663
PCLAF,AURKB,0.48365073848470713
BIRC5,AURKB,0.4872292634584451
PRR11,AURKB,0.4903617409222676
STMN1,AURKB,0.49588112696824266
ANLN,AURKB,0.4972508197959437
PTTG1,AURKB,0.4990412358277869
ASPM,AURKB,0.5072818319177134
GTSE1,AURKB,0.5120338230912884
MKI67,AURKB,0.5151285288434748
CDK1,AURKB,0.5153284677177076
PRC1,AURKB,0.5191374180001204
TPX2,AURKB,0.5206956094171605
HMGB2,AURKB,0.5258406572728372
CENPF,AURKB,0.5378130481987071
NUSAP1,AURKB,0.5495379227344591
UBE2C,AURKB,0.5543638991687405
TOP2A,AURKB,0.564329731261053
AURKB,AURKB,0.999999999999905
AUTS2,AUTS2,0.9999999999998136
AVIL,AVIL,1.0
AVL9,AVL9,0.999999999999743
AVPI1,AVPI1,0.9999999999999295
AXDND1,AXDND1,1.0
AXIN1,AXIN1,1.0
AXIN2,AXIN2,0.9999999999999744
AXL,AXL,1.0
AZIN2,AZIN2,0.9999999999998922
SERPINE2,B2M,0.4498894792255992
ITM2B,B2M,0.4508576640434267
THBS1,B2M,0.4620387288311824
TNFRSF11B,B2M,0.4789503531247111
TMSB4X,B2M,0.4798063005850044
PTN,B2M,0.49433090339317765
HLA-A,B2M,0.49937122242944076
RPL10,B2M,0.5008686337235724
C1R,B2M,0.5056807738195207
CTSK,B2M,0.5099524339008095
SELENOM,B2M,0.5150270201435523
IFITM1,B2M,0.5628940851857075
DCN,B2M,0.594605995561573
LY6E,B2M,0.596910711094913
HLA-C,B2M,0.5977508626377377
LUM,B2M,0.6042407457061632
IFITM3,B2M,0.6058076611047561
IFI6,B2M,0.6264489924872568
CD63,B2M,0.6327005649782997
HLA-B,B2M,0.6906678424474924
B2M,B2M,0.9999999999999957
B3GALNT1,B3GALNT1,0.9999999999998961
B3GALNT2,B3GALNT2,1.0
B3GALT1,B3GALT1,1.0
B3GALT1-AS1,B3GALT1-AS1,0.9999999999997334
B3GALT2,B3GALT2,1.0
B3GNTL1,B3GNTL1,0.9999999999996685
B4GALNT1,B4GALNT1,1.0
B4GALNT2,B4GALNT2,1.0
BAALC,BAALC,1.0
BAALC-AS1,BAALC-AS1,1.0
BACE1,BACE1,0.9999999999998518
BACE2,BACE2,1.0
BACH1,BACH1,1.0
BACH1-IT2,BACH1-IT2,1.0
BACH1-IT3,BACH1-IT3,0.9999999999998004
BAG1,BAG1,0.9999999999999808
BAG2,BAG2,0.9999999999999575
BAHCC1,BAHCC1,1.0
BAIAP2-DT,BAIAP2-DT,0.9999999999997079
BAIAP2L1,BAIAP2L1,0.9999999999999161
CENPK,BARD1,0.40231371680470585
H2AZ1,BARD1,0.4026071469465466
ATAD2,BARD1,0.4035892383963931
